,ad_event_id,user_id,state,os,browser,id,gender,age,keyword_id,ad_id,cpc_bid_amount,bidding_strategy_type,quality_score,keyword_match_type,ad_group_id,name,amount,device_type
150,2aa36cf7-eb70-4a65-a7d9-9a23e4f7625e,22e7ee59-1414-4ca8-b455-f1f64574a37e,Ohio,Linux,Safari,2a68cced-b4a9-43d9-8b9c-2479f152ff17,Male,48,aca3decf-9c0d-409d-97e5-c88d334b65c6,3647e681-121b-4248-b1b6-856786ee04b6,2017.92,Automated,1.59,Broad,3db481c6-bf4c-4a09-8e82-356cbaaf361a,Tiffany Taylor DVM,345.22,Desktop
151,ce5dc807-6025-4199-9082-3edaa0722aa0,682e4002-a9f1-4f7c-97ea-0686e5f14395,Virginia,Linux,Firefox,5e96c772-3582-41cc-9759-af908fc13ebc,Male,38,9489cd28-78aa-48cd-9063-245b63c8393e,c731b237-bc1f-472f-ba00-c9f7bd07c97c,2899.65,Manual,3.34,Broad,7ccc0e90-280b-4fc4-afc8-a73adaa649ce,Veronica Snyder,777.2,Desktop
152,16408169-a38d-4afc-bdd2-ed7af97ccc57,32e97761-2e97-4c72-b3c7-3944f95c46f7,Delaware,Linux,Safari,3a5bdc38-6c78-4197-aecb-810375f31bf4,Male,77,60316c76-d276-4690-9453-e720c2743edb,b5a897fc-e36a-468a-9d52-769928691037,174.15,Manual,6.55,Phrase,5451e5b4-6639-4d5b-9bbe-2b9c6bc31c58,Taylor Gomez,37.59,Desktop
153,32b2c492-15ac-47a1-8eca-2ee310da8a95,59f88a69-0466-4d6b-96ba-d500ded1b802,Connecticut,Linux,Chrome,2e567afc-c3e6-403c-a0c5-716a876a516f,Male,32,914ca75a-b3cd-4e52-aaf6-80271ee29ac7,af430b94-066e-4e0a-8277-b85c72ab28fc,2028.61,Automated,4.76,Broad,8470f26d-2e60-4069-b0a5-534eebc7b495,Michael Martin,383.88,Desktop
154,62830869-0fa7-4e05-b897-4df5bff773ce,ad982a08-7ad0-4668-a892-d63b89aeb616,South Carolina,Linux,Chrome,86494985-7b7c-42e3-acbb-98aed2d657be,Female,86,049abf9d-5cc9-4822-8d37-35939d486bf1,f101b856-1ca8-4399-8325-8a72ea45b7f7,2536.27,Automated,5.56,Phrase,5bf8929b-4d7a-4432-9eb9-b387d8760cce,Melissa Andrews,977.19,Desktop
155,8e751eb7-64d0-4913-991b-8adf0202861c,bdc5a588-d0ab-4ea4-815f-47ca204e6817,Oklahoma,Linux,Firefox,24d8b7fe-d00c-4571-bf3a-49929d92c16e,Female,57,048f01ff-c758-43ca-9fc1-f605280cddb8,656b6d12-ffc7-4d41-97af-fe0c34dcdaec,1026.94,Manual,5.43,Broad,31d43918-1f71-4c6f-b462-71ce3059debc,Danielle Green,342.26,Mobile
156,eb8f2056-72d3-4c5d-8a31-b24384dd6da6,b86137c3-e5ff-47d4-94e1-53ca45568d6d,Illinois,Linux,Firefox,0a3db26e-992d-4d24-854f-7963b6e1da18,Female,76,8d88d356-91eb-485b-83fd-43e1cf5477ed,ae2fd765-5f0c-44b8-a407-e4b607b9ae99,752.06,Automated,8.21,Phrase,35698ebe-f621-4f9c-9faa-62f6ce63bc0e,Mindy Martin,512.32,Desktop
157,b6e355f6-95bb-440d-89cd-4af97d161f29,b0f62b9e-da34-4d17-9e31-e1f9b30cc272,Indiana,Linux,Safari,d5305e90-0fe0-4010-a1fb-641b67018feb,Male,63,90b4583f-1fb9-45e2-9219-d5c3ed879e84,3edb1746-e118-42cc-8ae4-0aa0e9b6983c,1790.37,Manual,3.43,Exact,05867140-c4ee-4b2f-aac0-5c56041ef44f,Amanda Stephens,249.77,Desktop
158,156af458-6c4c-4935-b79d-eda1ade6c5e9,99605cd1-cab2-4a0a-877e-2817ddd1b251,Massachusetts,Mac OS X,Firefox,ad361185-33d4-4b08-9cb1-c60bd4ef78c5,Female,36,3d7527e8-f435-42cc-89f2-0d3cc2eadc4d,d134c04f-52bb-4f37-9e92-8b84098d49b6,1326.94,Manual,8.13,Broad,db7ab001-c2c4-4958-8123-1a108b992df8,Elizabeth Ewing,76.95,Desktop
159,ffc573d5-fd0b-470e-b85a-f4635e4af862,e4ed458b-010a-43f8-b877-87e2bc8a8038,Tennessee,Windows,Firefox,7a3e128f-3604-4f2c-a1e0-967891bcb727,Male,41,7789ab37-e7a5-49c1-b5af-bee919a12bd7,429031ce-e0c6-4235-b4ed-f9c13aa6ad08,524.46,Automated,0.8,Phrase,f4efb265-8b65-45cf-b2e8-aa5bac49ab86,Mackenzie Zuniga,110.95,Mobile
160,2aa50f4e-c6f0-4933-95d1-805142cb6d1d,bd869312-3506-4af5-92eb-e96b24b7d424,Oklahoma,Linux,Chrome,86dd3b65-673b-45c0-8740-516000f840fe,Female,39,7df21e27-d970-4f51-b866-d51ca2672c74,6400a34e-d3fa-4235-8cb9-3f9194d06004,1414.88,Manual,4.28,Broad,1f0c91a9-eeaa-4008-ae1b-9f49b8f53b4d,James Chapman,435.21,Desktop
161,1d7173e5-5bc7-4deb-b123-4efe6e648043,6b0efd01-00dd-48b3-acea-35a393d5e33b,Montana,Mac OS X,Firefox,76940729-42b7-457e-9fc5-554c8a6fe773,Male,50,d28b1966-010e-4b8e-bcee-09333bf9264b,c8af452e-59ce-47d0-b1b4-51279f7411e7,1229.72,Automated,3.52,Broad,ceb7c271-c277-42d2-bff6-87abebb8435e,Donald Williams,619.0,Mobile
162,da54f267-dd13-4266-926d-53961058fe8c,89de7a2c-7c26-4722-a53d-c9ce208d549b,Georgia,Windows,Safari,50962d28-c556-4194-93e5-013e0cf5412c,Female,51,57867969-4915-4d8e-bec9-36458bcc380f,88c6c9fa-e0f3-47f1-9ffc-bb59b3cad7db,1707.34,Manual,4.52,Broad,af206294-c389-41ab-a4de-4d597d02b185,Jeffrey Hunter,545.75,Mobile
163,869bdbd2-e72b-45b7-8712-0911b3b68b57,f317930e-5199-4cf1-80d9-a24e0a833038,Arizona,Mac OS X,Safari,7c208bb3-0de5-469c-9ab9-57917bd042c3,Female,97,551926d7-e9d0-4d3b-b98e-97a5cd2928a3,d15ad032-1e67-4aa0-b94b-47d7393528dc,1525.8,Manual,8.34,Broad,00ca043e-69a6-4564-99fe-ad58121c828e,Joe Dean,518.68,Desktop
164,33a1d1c2-ad4a-4155-809f-cd8f739cd488,74e56c68-2ca5-40cb-ab78-a4ee385127f1,Colorado,Linux,Safari,22c5a15c-b3d7-489f-9fd0-30d2232dac75,Male,55,335a1391-1fa7-4303-a632-57fcfb8e42b0,8eba5bfd-9c2d-4334-96f1-9b44987b0ae0,934.34,Automated,5.12,Broad,c859102f-de86-401c-b7ff-be085fc5a217,Veronica Burke,111.65,Mobile
165,41a8a6e1-65e0-4993-bf41-1fed1e70e799,714d85bd-e197-4c14-aa06-9b5b510d115a,Arizona,Windows,Firefox,9d99eb49-f01e-44df-b15f-d5e8fc3a49ce,Male,87,d87f8fab-8eee-4716-85d9-ac1b2b4f425e,9f67895e-4b48-4ac4-a7af-b1aac8c17d74,1071.46,Manual,9.87,Broad,1f82363b-d4df-4f53-a968-2cfb7599ef18,Devon Mejia,40.26,Mobile
166,ff3e0ba1-0ac7-48b4-a418-65bf350d278d,a3289b58-a62f-45c2-b0cc-8eec3b3fd363,South Dakota,Linux,Firefox,53c1a1eb-74d0-4697-9a4c-1ba8f62c38ed,Female,56,95b71925-686c-4eaf-9dc7-01aaccd3b640,5be5c099-7397-40dc-9948-bfccd624c9e9,2512.98,Manual,8.61,Exact,bd666a9a-30a3-41e5-ae81-33d748d64030,Peggy Davis,358.7,Mobile
167,9f982188-3744-4a64-8c24-9558f2ad985f,b51e3a7b-acdf-4038-867c-cafabbe74e1b,Minnesota,Mac OS X,Safari,329c4a2f-156e-40c4-8f86-7760a8b0cbeb,Male,47,07275eca-7442-4556-a89f-74ea108e0777,739262f3-a543-49d5-bdda-a3475ee64430,752.8,Automated,1.19,Broad,7176df15-e74d-4bf2-ad32-5e70fce95b20,Amber Anderson,942.48,Mobile
168,755a3ac1-32ae-4a20-9ac9-02ee25777cf0,7d7a0bfa-598c-4a5c-99b2-b59530519f6a,Indiana,Mac OS X,Firefox,bb87bc20-bcd9-4fda-ab40-6d2296906a35,Female,36,8829bb65-2f12-431c-8198-7d2723dd1c7f,aeeaecc6-5d0e-45c6-bb78-8475dab494b0,1681.8,Automated,3.17,Broad,be88c86a-f4b0-4dc2-a79b-91bd8c586d1e,Laura Lamb,179.82,Mobile
169,d3b564b0-8be0-4c3e-9c94-938160c6b3ed,96b09e29-89e4-49df-9a45-a71745ac1564,Nebraska,Linux,Chrome,f170b8cc-1527-45e5-803d-0a83e5ccaf94,Female,41,a7be5443-8010-42b8-ab2f-ead91dfe8d40,d2786f93-fde4-4283-a890-c0ffbd114aa2,37.31,Manual,0.23,Broad,8fedf88d-db4d-4483-8815-d184131e0303,James Crane,269.26,Mobile
170,98a33736-fd1a-47ce-9ad0-a6f226bdd974,49262a13-37c6-4f46-8860-95c2f812b022,Oregon,Linux,Safari,3512ccaf-4585-4260-85df-dbb269f258d8,Male,20,71d12f7f-5151-4caf-91c8-1918748c3af0,c5126c80-601c-4700-9665-3d06b51cd227,2224.72,Manual,7.34,Broad,4dfd1f09-7263-4d06-9b90-cedb6ff560bf,Elizabeth Lewis,483.14,Mobile
171,905c053b-25fd-4cbe-bce7-1b48fba52e59,2cd9f51a-10c3-43bd-a478-a3998d682a61,Vermont,Windows,Safari,558c5ac4-3c00-4d99-9662-21a71d8a5b3a,Male,25,dbcf116b-cadc-401e-921f-67ba41c05eab,03b9151c-f7a5-490a-8c59-a22d9a1ac1e7,1007.75,Manual,0.19,Phrase,93c198e1-3b81-4bac-b33d-48878bfff1a5,Calvin Barr,914.21,Desktop
172,6c596216-ae0f-4bc8-a36b-cb0167e98363,970a06dc-f444-4dae-9d21-ae7c60252b8d,Tennessee,Windows,Chrome,6461d43b-8e1c-4ee9-ba65-8913ccf2ea43,Female,75,058f9ff4-c818-4e5a-872e-9c73fd04da3d,60963944-b713-4d19-a6ac-f6c3b9e6e3e9,137.09,Manual,8.86,Broad,ae3c944e-1133-4dd6-90a9-de4948e80b69,Stephen Lyons,946.97,Desktop
173,ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b,845414a1-185f-4df3-a6d5-eb2ee891f80c,Delaware,Mac OS X,Safari,6437f920-3b10-463a-b138-90278c286cd4,Male,39,c0d636e5-69a2-4add-9346-263c39a87c03,5cc30d09-76fb-4a77-b1d5-f851a4e2ec8f,842.65,Manual,1.93,Phrase,4e6f1ca7-271e-4d2f-a2eb-605ace67df6e,Claudia Perez,1.3,Desktop
174,d5627386-528c-4241-a345-ac72eac39204,dec8633f-b738-48a4-a373-624bda3f22d1,Nebraska,Windows,Chrome,7c146f02-7c0c-47e5-9224-0705d35a3a14,Male,81,4000e2b3-92d2-437a-8a59-76bd5511b256,8be59b06-1716-4a8d-88a9-59857801de4d,720.39,Manual,4.14,Exact,b850d5e0-1927-48f6-859b-0583fde27f93,Taylor Austin,647.9,Mobile
175,a2939b3b-7fa7-4d8a-bf88-ec827f99d273,24e90316-75f8-4092-aa4f-44cfeafd080b,Indiana,Mac OS X,Firefox,327bf1b3-7039-422d-8466-c0c7d5a4c1ef,Male,34,cd91d316-77c7-4f5d-8dd9-c7d4d4262bbe,d9f463e7-f2b9-4b20-9b05-ce23fe4b7f1b,2859.39,Automated,0.62,Broad,cd9e31bd-13a5-44c8-9b93-b2067fdb1798,Ms. Lori King,236.16,Desktop
176,8af58903-33b5-43ce-9fec-4623ab899605,bbca76e0-e56a-47e7-82f8-11266c2c90a7,Michigan,Linux,Safari,4f118ed8-3a08-493c-b271-dcf60071ec94,Female,33,6fa3db08-3e0a-43ee-84ef-3608e237f217,bed50932-5bbd-4550-b2ca-875da03d0050,1056.68,Automated,3.11,Exact,bde31232-42d5-4fa9-82d0-91198070ff3b,Crystal Hall,654.48,Mobile
177,027c013f-3801-4399-ae6a-8e2f9c19ed34,ca92720a-c2e8-4ae2-b1f0-e15089419b16,Colorado,Linux,Chrome,1770a506-2ab6-4f22-8426-45209be1b42f,Male,60,d4e36136-ab80-4901-a24d-0a036f7c9e47,9b8d1616-ba83-4d90-8953-d4842dde60d2,863.63,Manual,3.9,Exact,4cc3d2af-daf5-4d63-aaa8-c3a306722257,Judith Blackburn,742.85,Mobile
178,bf3df0bb-f66a-4168-b4a1-ca795718ada2,43db0235-1184-48fb-bd33-5a642d79f3f6,Connecticut,Mac OS X,Chrome,649c7312-991c-4b26-8189-fcb97c091096,Male,65,b2da3dc4-cbf4-4a47-bafb-3c414377eb7f,c1f6c6b6-0e15-4886-bfdc-2443a507ce00,1077.6,Manual,0.52,Broad,bfaea9e5-8774-419d-a5f5-47afac1e603c,Glenn Roth,887.14,Desktop
179,52631db9-d170-44ce-9179-7350e6256403,604c83ca-53b9-4632-b967-522170c43406,Washington,Windows,Safari,ec31a254-074f-4e49-ac73-746464022306,Male,73,9dca9181-cdeb-499f-a6fe-d2af61e15d8a,228edfbd-59b8-49b6-ab2c-d7b75bba5ce9,2840.72,Manual,7.68,Phrase,47f017cd-ab34-474d-a838-5093d771a472,Katrina Wells,683.42,Desktop
180,dfde2281-25fb-4f3d-866d-7002091472ad,d5475c92-5825-42e1-8d1f-90ad830a2393,Wisconsin,Windows,Chrome,194a5bfd-cf3f-4e62-93ea-5afc0fdde282,Male,42,1a1ea45a-bf58-4bbd-b145-3f8d54f71c87,05516291-b4c0-41d8-bef3-d973b76f5697,1901.24,Manual,7.11,Phrase,a263e403-b833-4ba7-8252-47a356db89aa,Micheal Lane,847.21,Mobile
181,27e969e2-c8bf-43fb-9a43-1f7a41c30359,b8d08f28-bc50-4aeb-a3d8-5381dcd29168,Florida,Mac OS X,Safari,1276bb2e-185f-4658-98ed-21757ebada36,Female,28,f67473f9-f125-4b02-bb54-7015b8ea558f,c66f1b7a-7aa9-4e0c-880f-32fd96a61a5d,1863.23,Manual,3.58,Exact,0c154abf-0362-4744-aeb5-77f3b4594714,Ashley Evans,784.48,Mobile
182,4b5ca436-953c-478e-a106-7a8cd7a3283c,c5b0b3c8-2038-48f6-8cb1-2015624aff3d,Louisiana,Linux,Chrome,4639618c-523f-4f19-a476-11e9347bdfff,Female,52,c57745be-0ad9-420c-a6a0-bb36775e9378,b7df07ad-f1fe-480d-a1c2-1541a28b0c3d,2146.86,Automated,8.35,Exact,323ed8b9-5a1f-4a4b-a957-8b54e951570e,Becky Green,160.72,Mobile
183,786e30ef-ce9b-4e70-b4d4-dfccb7d779cc,91b92f8b-8a84-4529-b662-f7edb5b85fb3,Kansas,Linux,Firefox,a21b4bf3-9b63-4a9f-8001-6aeb0e22b629,Female,42,6bc7ae68-c524-4afd-bd9d-aef339c185a6,84661e3f-3d73-43cb-aec6-ccea9c4448e5,1164.05,Automated,0.77,Broad,521d283f-6231-4268-bec9-22c004fcebd3,Kayla Cook,43.69,Desktop
184,843b2a7d-15ab-4c21-8cc9-3ff710fce97d,4e2e2c6e-08e7-4744-a7f3-c30f26e5e2da,Texas,Mac OS X,Chrome,adc8b698-c723-4929-95c0-8df88032a324,Male,38,6a54b593-368f-4052-8f38-b308ebc1f2ec,0c42e888-276e-4348-8583-0fc690e95478,1243.25,Manual,0.54,Exact,421abbcc-d834-4ab7-903f-e68d9d6a8e38,Angela Patel,738.78,Desktop
185,10fc9eee-0a17-47f7-aa5f-24b6de6fec4b,c2ebbadc-8428-4344-b194-8be49de0103a,West Virginia,Windows,Firefox,be0a39e6-8b64-4701-85cf-3c9379ff4246,Female,88,f45d02db-02d4-4c01-a6cb-9e52108956c0,df99f443-9dd1-46a2-ada1-866eab83223a,1952.5,Manual,3.55,Exact,dd298a57-bbc0-4bbb-808e-38756a0c56f0,Samuel Becker,525.92,Mobile
186,4cea2df0-0a66-4c4e-a168-1081399f8a8f,35cb60f2-6a75-4179-bd14-f9d493510969,Hawaii,Windows,Firefox,ad7b70fa-d3b9-4176-933f-3d89cdce73b5,Female,81,79c4e17b-6787-494c-aa2f-845de6e81df4,0cce431c-79e7-4ca8-b972-8bce8a0ddc23,4.57,Manual,9.02,Broad,4ba28a39-051d-4f24-83f2-1d3eb8e6d3bd,Karen Davis,997.87,Desktop
187,72d6bc20-d80d-4a1c-8247-2fd603e9ba02,fd642ae2-6434-4207-b415-14cc77fd7fd1,Indiana,Mac OS X,Firefox,a8c37f6a-1901-42ad-a523-be6d538ceb94,Female,27,6e16208a-920a-4b43-96b9-9d632a519d7e,66cde895-a33d-4bd7-90ae-30f3fd34c1a1,576.93,Manual,7.56,Broad,7c42069a-2ac8-4f33-aa9f-0d6ea74ba32f,Veronica Garcia,164.89,Desktop
188,ccf719ab-2922-4bd8-9ca5-b35354a1d505,66f0f769-8909-41ba-98fa-547216752b38,Missouri,Linux,Firefox,4268e2b0-c559-45e1-9732-6bfde5c5fb71,Male,77,a173d9de-e1a8-4c40-ba2b-6c87feb8c839,6d49693c-ebb0-4e2e-895b-13fd252b8b45,1003.21,Manual,6.72,Broad,9af3e06d-9746-40bd-acf2-6ead4b3559e2,Karen Johnson,385.27,Mobile
189,75f2bc20-a7f5-495c-9e62-d43f261908b9,7770ca8d-ac69-4006-81b8-4ea71f217475,Nevada,Mac OS X,Chrome,a8fe84bf-0f5e-43c0-852b-ca940505a80b,Male,91,2d2fa617-2fdc-4e72-9c74-161224deede9,de7d0d3a-02e6-412a-8dab-bf5c1e5d8549,718.25,Manual,5.63,Phrase,ba2a20d8-291c-4586-b725-31ffd8b691a7,Anna Perez,287.78,Desktop
190,61d9fe39-8147-48f4-9f0e-f320f7f60e7f,08439ba1-2afd-45c3-a748-4ffbbfd9de84,Illinois,Mac OS X,Safari,59404fbf-673d-4192-889f-fc1bdd1605b7,Male,77,0cb06a3d-1ba6-4672-9517-2ac2baf0c1ee,339f0c4e-aec9-4eba-93bd-70c5e24ca866,1912.2,Automated,8.04,Broad,4d248d71-5975-40ad-a365-96b6e9b098b2,Todd Jones,878.7,Mobile
191,089b30a0-809f-4923-87a1-798fe6addd9e,185aeb98-3d9f-4e80-bba6-857733964543,Indiana,Mac OS X,Firefox,59d554ec-90e0-4dac-b8de-437c0164e439,Male,55,30c4b834-8dcf-481d-849d-215d8180017d,9232b9b2-21e8-452f-bd8b-c328f7a881a1,1135.94,Manual,4.12,Broad,9a156483-cdd0-43eb-8321-4f307a068a94,Paul Johnson,483.7,Mobile
192,cb4d18d6-adb6-4a35-9734-a26c92e94e89,11d56acf-680f-45e2-a0c3-6cdd9937f592,Alabama,Mac OS X,Firefox,2f927936-fbbe-4e92-a814-668eff0c02d4,Male,22,97df2b95-0bc1-4e7d-8ae0-2cd80ef2f527,471eda53-549c-4c57-b108-89a5811713fb,2626.27,Automated,0.31,Exact,c25a07c1-1dda-4a0f-8d56-b8df1620fd87,Julie Smith,913.65,Mobile
193,99a2ecb1-c202-487b-849b-8a44ce1bb02a,366e3cca-8c47-4390-941c-c2bce3352f8b,North Dakota,Windows,Chrome,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Female,68,ec644016-45e1-418b-b327-4fafc9a5b1d0,a931a341-bbc8-422d-b3ce-4dc5f24ebcd0,1704.45,Automated,8.02,Exact,c09853bb-45e1-4693-9604-9020a1b03084,Douglas Liu,707.19,Desktop
194,6d265dd8-bf39-4fbb-938c-3460fd938adc,7de5b4a3-37ef-473e-b2de-c6d586901942,Louisiana,Windows,Firefox,989822a6-d1d2-472a-8222-a1f72f7b266e,Male,63,a16807b0-ae2d-43bd-b46c-7a54be80def9,d0e8adb5-c5db-4a8a-ab7b-8aae256ebf61,1243.22,Manual,1.9,Broad,f3fe11fe-33fa-40e0-814e-ac055520ad5b,Philip Peters,998.81,Desktop
195,4a276dda-34c3-494a-812e-a9b8e7e13ed8,dbf9a793-ecb9-4b39-b103-d90417426bd0,Nebraska,Linux,Chrome,467365a7-d11b-4ec4-aa3c-0c489d734dcb,Female,21,dae4e050-ac65-4631-8ac6-1a0404f980a2,eb5015f1-54d0-431f-a1df-3b764ae2eeaa,1206.8,Automated,3.88,Broad,7764e0b5-1d0e-4e5b-a683-e2f40c38f329,Sandra Ramos,599.78,Mobile
196,6af79ad2-993e-48c6-a6b1-06e289110af0,9a924849-2156-4d5e-8361-50061981f0d4,Virginia,Linux,Chrome,75b19d44-d4d2-4851-b042-924daffb6b09,Female,53,c45f9d56-2ea0-4ee8-924e-2e20e19cff3f,56bf4493-b0e1-4a3a-8ae2-69d0b0f732f7,2105.49,Automated,3.58,Broad,8405fd86-652b-4f77-abdb-d3d05e623264,Elizabeth Villanueva,976.16,Mobile
197,d872298c-7b72-490b-b8f8-f071d360da69,851143e5-93aa-4480-8cdc-538931ffba99,Indiana,Windows,Chrome,d18de3c5-4532-45fe-b75c-61ff2331b262,Male,46,bb920b5c-4fa7-406b-bb92-90a8b4490f50,e4c0cf58-d57a-40a3-8600-265436379ee5,1254.68,Automated,1.23,Broad,233d2d09-c6ec-4d43-87f3-998493489445,Natalie Richardson,173.41,Desktop
198,9b8086da-6379-4035-b8e4-5086ca819c6f,99cb37c7-6e7f-4ad2-9efb-00b7a397b217,North Carolina,Windows,Firefox,a91e1744-1fac-46db-b340-a3342fd35a4b,Male,43,90423063-6f4c-4935-8bac-8973a056cbe4,659d97d7-095d-4173-9763-665459540c61,1986.59,Automated,3.51,Broad,19dfd71b-8378-481c-a558-15917b637070,Mrs. Kathleen Beasley,441.68,Desktop
199,dd620222-d9ef-428b-bbcb-50b3961d8dcf,e9b74954-a41a-4d31-9d5e-b2d16518020a,Connecticut,Windows,Firefox,450174c9-1558-48ff-a3bb-5a0d38d7874f,Male,28,49d83dc4-0180-47d0-8333-c0c3e1f0c5f4,79cc7c42-8b02-4767-81f0-6655fca1eacd,140.34,Manual,1.77,Broad,2b597c14-84a2-4cb4-ad9a-caccd8f4b142,Dr. Matthew Eaton,578.39,Desktop
200,e2a01335-a830-43ab-853e-4b42cc4da021,78a9a43b-ccea-421d-ac33-1b9243189f26,Wisconsin,Windows,Safari,a667e116-585f-4eb3-b86c-246273045a1a,Female,48,2a07d254-761a-423e-b36d-ae9c3b27bd77,ecb9f48a-32df-4b79-9223-2b7e75868927,1336.06,Manual,6.16,Phrase,04920c71-fecc-4f1c-9628-f2b38c132a68,Clifford Blair,978.3,Desktop
201,4d6cd782-2e95-43ea-bda1-7da2000fc63d,c9e6e630-9a55-4472-a15b-74ada3da4c94,South Carolina,Windows,Firefox,59c21586-320c-4721-a4d6-635e02456240,Male,37,09f5f7ab-a79f-40a2-b602-84d2a428231e,1f3cf8c7-7a04-4e34-930a-d3459816ee40,777.68,Automated,6.53,Exact,439837fd-390c-4200-b873-62d55905d0c9,Tabitha Adams,567.88,Desktop
202,552ae5ca-4124-405b-91fc-fe8881c16e98,faf3d90e-586a-4302-99cd-83d907647513,Mississippi,Mac OS X,Chrome,ea56fc9c-0b1d-4280-bf26-30e3b3cb3622,Male,67,7ce7194b-a9f2-442b-8cee-48d661d2191a,fc8c30f9-7729-41de-8301-3323a8ee559d,473.06,Manual,0.14,Phrase,f079cf2e-6dae-4d56-a0be-fbb7aa69eedd,Joseph Brown,865.26,Desktop
203,4312ece2-dc21-41e1-be56-ac3d10cc8711,b3b9e84e-34b6-4cee-89d4-e1bbc4d3fec2,South Dakota,Mac OS X,Safari,2fff64d5-db47-4829-81ee-6cf104c2e32c,Male,75,08c61717-54e8-46df-878b-fe1c1c5f5b7a,c849b8cd-3f76-4950-99ce-a51bd00843e0,1582.72,Manual,4.56,Phrase,eea15ad4-dd41-43e3-83ad-62f85dfef095,Bradley Jackson,628.51,Mobile
204,c5c14262-4d84-4ec5-9334-886ff164f9d8,3295ba69-f987-4b5e-88df-c975a4fd9204,Michigan,Windows,Firefox,703fe591-0975-4085-9301-9febea40451f,Male,33,8ef80189-f812-45fb-8d0e-572578370ac9,8e1a6be9-6cbb-48a0-86db-54d69c1d3d38,1461.8,Automated,5.54,Exact,ad9e0ee0-ddd7-464a-a735-7ac18a526432,Frederick Pearson,512.4,Desktop
205,6238d0a0-cf5e-4ea3-a258-4ab368777bab,ae9e8d03-8498-4111-b71a-239070c742d0,Kentucky,Linux,Firefox,e3c6cbee-5bc0-4198-ba39-ff7042862c45,Male,27,074001e8-a4dc-44cf-8534-792c9aaf3dde,9225394d-6766-416e-920b-d3f15d43704c,1684.21,Manual,8.72,Exact,33fd8e20-e7c4-4355-bc48-b6fc2bc0668a,Rachel Jenkins,391.44,Mobile
206,ef7e85ec-a417-456f-a9ee-7f3d0ff030b8,24b27e83-01cb-49c2-935f-581e3648431f,North Carolina,Linux,Safari,a753625c-a092-479e-9b14-425e94bad83e,Male,94,75a92150-349a-4de3-9c45-6e922f32cdf6,0ae858cc-46d0-4b98-8d03-5321a8878b4c,2266.45,Automated,4.96,Broad,927df48f-cd9e-44a9-8136-5fba29807315,Linda Mcbride,368.63,Mobile
207,babd4745-497e-4f1a-bd2b-f042209818d1,17668e8a-78ca-410e-b428-63563c91e458,Iowa,Windows,Chrome,52b1791a-4538-4baa-a028-562ff6e405cd,Male,66,cc6cac66-3138-4d17-8d94-1163cdfced83,842fa199-200d-4ee4-9427-dc441f5409f2,2651.63,Manual,0.8,Exact,18ecb50d-3bd8-4035-9106-93e6be9ff66d,Ashley Davis,295.22,Mobile
208,f11ddff7-0e37-4526-9582-a3bdd476fe38,a622053d-d5ff-4894-86ac-32019ab1874e,New York,Linux,Safari,5a2b3c73-604e-463e-974b-411a66cfd52f,Male,56,4f43e091-20cf-46ad-b674-18c1b4c85b46,0eeb7794-f9e7-43d9-acd0-78c2aceca3f5,1483.75,Automated,0.52,Exact,5dece5ad-a18f-4bfe-b304-cdd6e6e0cdbb,Edward Allison,211.37,Mobile
209,2412579d-6af9-44e0-bb38-785b0932f5b6,bcee7fb1-543c-41b5-a466-18914a3eacf0,Pennsylvania,Mac OS X,Safari,86b9eea0-3171-4b88-913b-7956d6acf304,Female,93,9c3b99c1-e95a-4987-b1cb-d66e832ab1b4,3ab877ce-3c2f-44de-bb9b-fc4513b44e7e,936.17,Manual,8.62,Phrase,19cfde66-cebd-4fa4-854d-cea878ce7ad8,Brian Brown,962.58,Mobile
210,9a1a7d6f-dd02-4100-a3d4-84087de8a234,e5b3a67b-aa0e-463e-afe1-633cb87c6dd3,Indiana,Linux,Firefox,b41827e1-a97d-4ee1-8dd1-5ed3e8c77b7b,Male,88,4647e382-2c8a-44fa-8da0-764368506ee8,8b983444-b1d2-4c5b-8afe-df3bfc06b761,1400.68,Automated,7.91,Exact,f1c40611-36de-43ac-bfba-d243d755d542,William Daniel,536.46,Desktop
211,b2ddc481-ac6d-4df8-94e5-064cb799ae8e,abbd2fe0-e095-4bfd-8c26-52d8b6eaf241,Oregon,Mac OS X,Chrome,df19f370-b832-41dd-991f-6f797d3c5d71,Female,51,0b06e1d0-d4be-4407-bee5-cd0aeeeab981,fdb3242a-8ac6-4689-8d07-3934be8c80f8,2427.14,Manual,8.58,Exact,2ab33718-a5f5-4daf-8b3d-7725d36ccf98,Catherine Pope,865.87,Desktop
212,5a4f4145-fc98-4279-8f6f-111c26c06e67,d39dd7ca-1fde-46c1-9d41-a10b16b3d17d,Arkansas,Windows,Chrome,47551d51-0b47-48ad-8c1b-3c26325c1827,Male,99,6c1242b5-7d11-4172-a555-a8cdd85c3dab,199831f0-8250-439c-bc84-e1d8786fd5d5,2625.05,Automated,2.62,Phrase,d845c44c-c794-4bd2-838a-9f5541701192,David Flores,884.96,Desktop
